heat_id,grade_id,source,C,Mn,Cr,Mo,Ni,Si,V,Cu,Al,austenitize_T,quench_medium,temper_T,tensile_strength,yield_strength,elongation,reduction_area,impact_J_avg,condition,hardness,split,data_tier,steel_family
emk_EMK0150_142,EMK0150,EMK_spec,0.07,2.0,18.0,,10.5,1.0,0.0,,,1050.0,water,,515.0,205.0,35.0,52.5,107.6,,29.7,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0151_143,EMK0151,EMK_spec,0.08,2.0,18.0,,11.0,1.0,0.0,,,1050.0,water,,515.0,205.0,25.0,43.4,139.7,,32.6,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0152_144,EMK0152,EMK_spec,0.07,2.0,18.0,,11.0,1.0,0.0,,,1050.0,water,,515.0,205.0,25.0,59.4,143.6,,32.3,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0153_145,EMK0153,EMK_spec,0.0125,2.0,18.0,,11.0,1.0,0.0,,,1050.0,water,,515.0,205.0,25.0,58.7,119.0,,31.9,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0154_146,EMK0154,EMK_spec,0.08,2.0,18.0,,11.0,1.0,0.0,,,1050.0,water,,515.0,205.0,25.0,52.6,86.9,,32.7,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0155_147,EMK0155,EMK_spec,0.07,2.0,18.0,,11.0,1.0,0.0,,,1050.0,water,,515.0,205.0,25.0,57.5,132.9,,32.2,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0156_148,EMK0156,EMK_spec,0.08,2.0,18.0,,10.5,1.0,0.0,,,1050.0,water,,515.0,205.0,40.0,48.8,96.8,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0157_149,EMK0157,EMK_spec,0.12,9.5,15.25,,1.25,0.75,0.0,2.0,,1020.0,water,,640.0,310.0,,36.6,51.4,,70.0,pretrain,emk_spec_verified,stainless_duplex
emk_EMK0158_150,EMK0158,EMK_spec,0.08,1.0,11.1,,0.5,1.0,0.0,,,,,,400.0,205.0,20.0,56.1,138.7,,70.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0159_151,EMK0159,EMK_spec,0.08,2.0,25.0,,20.5,1.5,0.0,,,1050.0,water,,515.0,205.0,40.0,56.8,144.8,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0166_158,EMK0166,EMK_spec,0.15,1.0,12.5,,0.6,1.0,0.0,,,,,,500.0,290.0,30.0,56.4,115.7,,38.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0167_159,EMK0167,EMK_spec,0.08,2.0,19.0,,9.25,1.0,0.0,,,1050.0,water,,515.0,205.0,40.0,51.6,141.7,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0168_160,EMK0168,EMK_spec,0.03,2.0,17.0,2.5,12.0,1.0,0.0,,,1050.0,water,,485.0,170.0,40.0,58.3,103.5,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0169_161,EMK0169,EMK_spec,0.03,2.0,19.0,,10.0,0.75,0.0,,,1050.0,water,,485.0,170.0,40.0,55.1,124.5,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0174_162,EMK0174,EMK_spec,0.105,0.455,8.75,0.95,0.43,0.37,0.215,,0.02,870.0,air,620.0,585.0,415.0,18.0,59.2,125.1,,37.3,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0175_163,EMK0175,EMK_spec,0.15,2.0,18.0,,9.0,1.0,0.0,,,1050.0,water,,500.0,205.0,50.0,55.1,88.4,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0176_164,EMK0176,EMK_spec,0.12,2.0,18.0,,11.75,1.0,0.0,,,1050.0,water,,485.0,170.0,40.0,43.1,102.8,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0177_165,EMK0177,EMK_spec,0.15,2.0,17.0,,7.0,1.0,0.0,,,1050.0,water,,515.0,205.0,40.0,42.1,87.1,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0178_166,EMK0178,EMK_spec,0.03,2.0,17.0,,7.0,1.0,0.0,,,1050.0,water,,550.0,240.0,45.0,42.0,127.3,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0179_167,EMK0179,EMK_spec,0.035,2.0,19.0,3.5,13.0,1.0,0.0,,,1050.0,water,,500.0,200.0,40.0,58.4,130.6,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0180_168,EMK0180,EMK_spec,0.03,2.0,19.0,,10.0,1.0,0.0,,,1050.0,water,,515.0,205.0,35.0,49.5,115.6,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0181_169,EMK0181,EMK_spec,0.07,2.0,19.0,,9.5,1.0,0.0,,,1050.0,water,,515.0,205.0,35.0,56.0,143.7,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0182_170,EMK0182,EMK_spec,0.03,2.0,17.0,2.5,12.0,1.0,0.0,,,1050.0,water,,485.0,205.0,30.0,50.0,110.4,,28.2,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0183_171,EMK0183,EMK_spec,0.03,2.0,18.5,4.5,15.5,1.0,0.0,,,1050.0,water,,550.0,240.0,40.0,50.0,82.5,,35.6,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0184_172,EMK0184,EMK_spec,0.3,1.28,0.5,0.2,0.5,0.6,0.03,0.3,,870.0,air,620.0,485.0,250.0,,36.0,105.4,,28.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0185_173,EMK0185,EMK_spec,0.05,0.8,21.0,,11.0,1.7,0.0,,,1050.0,water,,600.0,310.0,40.0,50.0,67.5,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0186_174,EMK0186,EMK_spec,0.2,0.55,5.25,0.55,0.5,0.75,0.0,0.5,,870.0,air,620.0,620.0,415.0,18.0,35.0,42.0,,42.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0187_175,EMK0187,EMK_spec,0.2,0.5,9.0,1.05,0.5,1.0,0.0,0.5,,870.0,air,620.0,620.0,415.0,18.0,35.0,46.9,,43.4,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0188_176,EMK0188,EMK_spec,0.25,0.65,0.35,0.55,0.5,0.6,0.0,0.5,,870.0,air,620.0,450.0,240.0,,35.0,80.7,,25.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0189_177,EMK0189,EMK_spec,0.125,0.65,1.25,0.55,0.5,0.6,0.0,0.5,,870.0,air,620.0,485.0,275.0,20.0,35.0,126.2,,27.4,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0190_178,EMK0190,EMK_spec,0.115,0.55,2.375,1.05,0.5,0.6,0.0,0.5,,870.0,air,620.0,485.0,275.0,20.0,35.0,109.1,,27.3,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0191_179,EMK0191,EMK_spec,0.43,0.875,0.95,0.2,,0.25,0.0,,,850.0,oil,580.0,860.0,725.0,18.0,50.0,65.2,,65.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0192_180,EMK0192,EMK_spec,0.38,0.875,0.95,0.2,,0.25,0.0,,,850.0,oil,580.0,690.0,550.0,18.0,50.0,75.9,,47.7,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0193_181,EMK0193,EMK_spec,0.405,0.75,0.8,0.25,1.8,0.25,0.0,,,850.0,oil,580.0,860.0,725.0,18.0,50.0,45.8,,63.1,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0205_185,EMK0205,EMK_spec,0.3,1.0,0.5,0.2,0.5,0.6,0.03,0.3,,870.0,air,620.0,450.0,240.0,,35.0,94.5,,24.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0207_187,EMK0207,EMK_spec,0.115,1.0,12.5,,,1.0,0.0,,,,,,760.0,585.0,15.0,50.0,33.1,,56.1,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0209_188,EMK0209,EMK_spec,0.39,0.875,0.95,0.2,,0.25,0.0,,,850.0,oil,580.0,690.0,515.0,18.0,50.0,65.3,,70.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0229_191,EMK0229,EMK_spec,0.08,2.0,19.0,,9.5,1.0,0.0,,,1050.0,water,,515.0,205.0,30.0,50.0,134.9,,29.9,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0230_192,EMK0230,EMK_spec,0.08,2.0,17.0,2.5,12.0,1.0,0.0,,,1050.0,water,,515.0,205.0,30.0,50.0,134.5,,30.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0231_193,EMK0231,EMK_spec,0.08,2.0,18.0,,10.5,1.0,0.0,,,1050.0,water,,515.0,205.0,30.0,50.0,82.2,,32.3,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0232_194,EMK0232,EMK_spec,0.08,2.0,18.0,,10.5,1.0,0.0,,,1050.0,water,,515.0,205.0,30.0,50.0,120.2,,30.9,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0238_196,EMK0238,EMK_spec,0.08,2.0,14.75,1.25,25.5,1.0,0.3,,0.35,1050.0,water,,895.0,585.0,15.0,18.0,30.7,,65.6,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0239_197,EMK0239,EMK_spec,0.15,1.0,12.3,,,0.5,0.0,,,,,,485.0,310.0,25.0,50.2,146.1,,70.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0240_198,EMK0240,EMK_spec,0.15,0.3,17.7,,,0.55,0.0,,,,,,520.0,360.0,24.0,43.6,127.0,,70.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0241_199,EMK0241,EMK_spec,0.07,1.0,16.25,,,1.0,0.0,4.0,,,,,1105.0,1000.0,,16.0,20.5,,70.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0241_200,EMK0241,EMK_spec,0.07,1.0,16.25,,,1.0,0.0,4.0,,,,,1310.0,1170.0,,7.9,16.6,,70.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0242_201,EMK0242,EMK_spec,0.21,0.8,17.0,,2.0,0.8,0.0,0.3,,1020.0,water,,940.0,750.0,19.0,37.8,38.7,,63.9,pretrain,emk_spec_verified,stainless_duplex
emk_EMK0243_202,EMK0243,EMK_spec,0.12,9.25,17.0,,4.0,0.8,0.0,,,1020.0,water,,620.0,260.0,,25.8,57.9,,43.7,pretrain,emk_spec_verified,stainless_duplex
emk_EMK0244_203,EMK0244,EMK_spec,0.21,0.8,17.0,,2.0,0.8,0.0,0.3,,1020.0,water,,758.0,448.0,,31.6,38.1,,70.0,pretrain,emk_spec_verified,stainless_duplex
emk_EMK0247_204,EMK0247,EMK_spec,0.12,1.0,15.0,,,1.0,0.0,,,,,,450.0,205.0,22.0,51.5,132.8,,70.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0248_205,EMK0248,EMK_spec,0.15,1.25,13.0,,,1.0,0.0,,,,,,650.0,350.0,8.0,37.2,34.3,,43.8,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0249_206,EMK0249,EMK_spec,0.15,1.0,13.0,0.6,,1.0,0.0,,,,,,655.0,380.0,22.0,28.6,43.1,,70.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0251_208,EMK0251,EMK_spec,1.075,1.0,17.0,0.75,1.0,1.0,0.0,,,1000.0,oil,650.0,785.0,420.0,15.0,25.2,79.3,,24.0,pretrain,emk_spec_verified,stainless_martensitic
emk_EMK0253_209,EMK0253,EMK_spec,0.03,1.0,18.0,,,1.0,0.0,,,,,,420.0,200.0,18.0,57.3,105.2,,70.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0254_210,EMK0254,EMK_spec,0.12,1.25,17.0,,,1.0,0.0,,,,,,540.0,310.0,23.0,46.2,107.4,,70.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0255_211,EMK0255,EMK_spec,0.03,1.0,18.0,,0.5,1.0,0.0,,0.15,,,,538.0,441.0,32.0,44.0,143.2,,70.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0256_212,EMK0256,EMK_spec,0.05,2.0,26.5,1.65,5.5,1.0,0.0,,,1020.0,water,,620.0,450.0,20.0,29.3,77.7,,70.0,pretrain,emk_spec_verified,stainless_duplex
emk_EMK0257_213,EMK0257,EMK_spec,0.03,1.5,25.0,4.0,6.75,0.8,0.0,1.25,,1050.0,water,,770.0,550.0,25.0,20.5,78.4,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0258_214,EMK0258,EMK_spec,0.2,1.5,25.0,,0.75,1.0,0.0,,,1000.0,oil,650.0,450.0,250.0,15.0,44.3,133.8,,70.0,pretrain,emk_spec_verified,stainless_martensitic
emk_EMK0259_215,EMK0259,EMK_spec,0.12,1.0,24.5,,,1.05,0.0,,1.45,,,,520.0,280.0,10.0,55.6,145.8,,70.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0260_216,EMK0260,EMK_spec,0.03,2.5,23.0,0.325,4.25,1.0,0.0,0.325,,1020.0,water,,430.0,400.0,,50.9,86.4,,70.0,pretrain,emk_spec_verified,stainless_duplex
emk_EMK0261_217,EMK0261,EMK_spec,0.04,1.5,25.5,3.4,5.25,,0.0,2.0,,1020.0,water,,980.0,520.0,24.0,31.5,40.3,,70.0,pretrain,emk_spec_verified,stainless_duplex
emk_EMK0264_218,EMK0264,EMK_spec,0.405,0.7,0.8,0.25,1.825,,0.0,,,850.0,oil,580.0,745.0,470.0,22.0,50.0,76.8,,70.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0267_221,EMK0267,EMK_spec,0.405,0.7,0.8,0.25,1.825,,0.0,,,850.0,oil,580.0,1448.0,897.8,,13.5,,,70.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0270_224,EMK0270,EMK_spec,0.07,0.08,18.0,,0.5,0.08,0.0,0.3,,,,,515.0,205.0,,49.9,107.4,,70.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0272_225,EMK0272,EMK_spec,0.08,1.5,19.5,0.5,9.5,2.0,0.0,,,1050.0,water,,485.0,205.0,35.0,41.5,88.5,,27.9,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0273_226,EMK0273,EMK_spec,0.08,1.5,19.5,2.5,10.5,1.5,0.0,,,1050.0,water,,485.0,205.0,30.0,56.6,133.0,,27.4,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0274_227,EMK0274,EMK_spec,0.03,1.5,19.0,0.5,10.0,2.0,0.0,,,1050.0,water,,485.0,205.0,35.0,40.2,92.9,,28.4,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0275_228,EMK0275,EMK_spec,0.03,1.5,19.0,2.5,11.0,1.5,0.0,,,1050.0,water,,485.0,205.0,30.0,55.6,105.9,,27.2,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0276_229,EMK0276,EMK_spec,0.03,1.5,19.5,3.0,11.0,1.5,0.0,,,1050.0,water,,515.0,240.0,25.0,47.7,114.5,,29.8,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0277_230,EMK0277,EMK_spec,0.08,1.5,19.5,0.5,10.5,2.0,0.0,,,1050.0,water,,485.0,205.0,30.0,49.1,98.0,,29.4,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0278_231,EMK0278,EMK_spec,0.03,2.0,21.0,6.5,24.5,1.0,0.0,,,1050.0,water,,655.0,310.0,30.0,50.0,66.1,,43.8,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0279_232,EMK0279,EMK_spec,0.07,1.5,19.5,0.5,9.5,2.0,0.0,,,1050.0,water,,485.0,205.0,35.0,47.0,123.5,,28.5,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0280_233,EMK0280,EMK_spec,0.07,1.5,19.5,2.5,10.5,1.5,0.0,,,1050.0,water,,485.0,205.0,30.0,57.6,128.2,,30.1,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0281_234,EMK0281,EMK_spec,0.07,2.0,20.0,2.5,35.0,1.0,0.0,3.5,,1050.0,water,,550.0,240.0,30.0,50.0,135.2,,34.5,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0282_235,EMK0282,EMK_spec,0.08,1.5,19.5,3.5,11.0,1.5,0.0,,,1050.0,water,,515.0,240.0,25.0,41.5,105.8,,32.3,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0283_236,EMK0283,EMK_spec,0.12,1.5,25.0,0.5,20.5,1.75,0.0,,,1050.0,water,,450.0,195.0,30.0,50.6,110.2,,25.5,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0284_237,EMK0284,EMK_spec,0.03,2.0,21.0,6.5,24.5,1.0,0.0,,,1050.0,water,,550.0,260.0,35.0,57.4,80.9,,34.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0285_238,EMK0285,EMK_spec,0.07,1.5,20.5,,29.0,1.5,0.0,3.5,,1050.0,water,,425.0,170.0,35.0,40.6,105.5,,23.4,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0287_239,EMK0287,EMK_spec,0.025,1.2,20.0,6.5,18.5,1.0,0.0,0.75,,1050.0,water,,550.0,260.0,35.0,54.9,84.3,,35.3,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0288_240,EMK0288,EMK_spec,0.15,1.0,12.75,0.5,1.0,1.5,0.0,,,,,,620.0,450.0,18.0,29.8,31.1,,44.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0289_241,EMK0289,EMK_spec,0.04,1.0,25.5,2.0,5.35,1.0,0.0,3.0,,1020.0,water,,690.0,485.0,16.0,36.0,44.8,,48.8,pretrain,emk_spec_verified,stainless_duplex
emk_EMK0291_242,EMK0291,EMK_spec,0.08,1.0,24.0,3.75,9.5,1.5,0.0,,,1050.0,water,,655.0,450.0,25.0,26.6,34.9,,46.5,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0292_243,EMK0292,EMK_spec,0.03,1.5,22.25,3.0,5.5,1.0,0.0,1.0,,1020.0,water,,620.0,415.0,25.0,21.7,45.9,,41.9,pretrain,emk_spec_verified,stainless_duplex
emk_EMK0293_244,EMK0293,EMK_spec,0.03,1.5,25.0,4.5,7.0,1.0,0.0,,,1050.0,water,,690.0,515.0,18.0,27.6,40.7,,48.7,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0294_245,EMK0294,EMK_spec,0.04,1.0,25.5,,5.375,1.0,0.0,3.0,,1020.0,water,,690.0,485.0,17.0,26.1,34.5,,50.0,pretrain,emk_spec_verified,stainless_duplex
emk_EMK0295_246,EMK0295,EMK_spec,0.03,1.0,25.0,3.5,7.5,1.0,0.0,,,1050.0,water,,690.0,450.0,25.0,33.4,49.2,,48.3,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0296_247,EMK0296,EMK_spec,0.125,0.55,0.7,1.05,0.8,0.6,0.0,0.5,,870.0,air,620.0,485.0,275.0,,35.0,116.7,,29.3,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0297_248,EMK0297,EMK_spec,0.1,0.45,8.75,0.95,0.4,0.35,0.215,,,870.0,air,620.0,585.0,415.0,18.0,45.0,145.6,,38.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0301_252,EMK0301,EMK_spec,0.25,1.4,0.5,0.2,0.5,0.6,0.03,0.3,,870.0,air,620.0,485.0,275.0,,35.0,126.2,,28.8,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0303_254,EMK0303,EMK_spec,0.15,1.0,12.5,0.5,1.5,1.0,0.0,0.5,,1020.0,water,,760.0,620.0,16.0,45.0,30.8,,70.0,pretrain,emk_spec_verified,stainless_duplex
emk_EMK0304_255,EMK0304,EMK_spec,0.355,0.55,0.655,0.545,,0.35,0.0,,,850.0,oil,580.0,485.0,275.0,20.0,30.0,83.0,,70.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0305_256,EMK0305,EMK_spec,0.25,0.6,5.0,0.545,0.5,0.5,0.0,,,870.0,air,620.0,620.0,450.0,,50.0,43.3,,70.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0307_257,EMK0307,EMK_spec,0.03,2.0,25.0,2.5,22.0,0.4,0.0,,,1050.0,water,,540.0,255.0,25.0,40.0,102.6,,32.2,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0314_262,EMK0314,EMK_spec,0.12,2.0,18.0,0.5,10.0,0.8,0.2,0.4,,1050.0,water,,515.0,205.0,40.0,44.8,101.6,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0315_263,EMK0315,EMK_spec,0.1,8.0,17.0,,8.5,4.0,0.0,,,1050.0,water,,655.0,345.0,35.0,55.0,67.0,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0317_264,EMK0317,EMK_spec,0.025,2.0,25.0,2.5,22.0,0.04,0.0,,,1050.0,water,,580.0,270.0,25.0,53.0,81.3,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0317_265,EMK0317,EMK_spec,0.025,2.0,25.0,2.5,22.0,0.04,0.0,,,1050.0,water,,540.0,255.0,25.0,44.0,126.0,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0319_266,EMK0319,EMK_spec,0.405,0.775,0.8,0.25,1.775,0.25,0.0,,,850.0,oil,580.0,825.0,725.0,15.0,50.0,47.0,,70.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0319_267,EMK0319,EMK_spec,0.405,0.775,0.8,0.25,1.775,0.25,0.0,,,850.0,oil,580.0,690.0,15.0,,35.6,79.5,,47.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0319_268,EMK0319,EMK_spec,0.405,0.775,0.8,0.25,1.775,0.25,0.0,,,850.0,oil,580.0,930.0,825.0,13.0,45.0,47.0,,70.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0319_269,EMK0319,EMK_spec,0.405,0.775,0.8,0.25,1.775,0.25,0.0,,,850.0,oil,580.0,825.0,13.0,,29.4,36.8,,47.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0319_270,EMK0319,EMK_spec,0.405,0.775,0.8,0.25,1.775,0.25,0.0,,,850.0,oil,580.0,895.0,12.0,,21.0,53.0,,41.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0319_271,EMK0319,EMK_spec,0.405,0.775,0.8,0.25,1.775,0.25,0.0,,,850.0,oil,580.0,965.0,11.0,,32.0,35.9,,63.8,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0319_272,EMK0319,EMK_spec,0.405,0.775,0.8,0.25,1.775,0.25,0.0,,,850.0,oil,580.0,1035.0,10.0,,14.2,30.0,,63.7,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0320_273,EMK0320,EMK_spec,0.405,0.8,0.825,0.35,1.825,0.25,0.0,,,850.0,oil,580.0,825.0,725.0,15.0,50.0,47.0,,70.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0320_274,EMK0320,EMK_spec,0.405,0.8,0.825,0.35,1.825,0.25,0.0,,,850.0,oil,580.0,690.0,15.0,,30.0,46.0,,47.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0320_275,EMK0320,EMK_spec,0.405,0.8,0.825,0.35,1.825,0.25,0.0,,,850.0,oil,580.0,930.0,825.0,13.0,45.0,47.0,,70.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0320_276,EMK0320,EMK_spec,0.405,0.8,0.825,0.35,1.825,0.25,0.0,,,850.0,oil,580.0,825.0,13.0,,23.8,67.7,,47.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0320_277,EMK0320,EMK_spec,0.405,0.8,0.825,0.35,1.825,0.25,0.0,,,850.0,oil,580.0,895.0,12.0,,29.1,71.7,,41.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0320_278,EMK0320,EMK_spec,0.405,0.8,0.825,0.35,1.825,0.25,0.0,,,850.0,oil,580.0,1070.0,965.0,11.0,40.0,41.0,,70.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0320_279,EMK0320,EMK_spec,0.405,0.8,0.825,0.35,1.825,0.25,0.0,,,850.0,oil,580.0,965.0,11.0,,37.6,40.7,,66.4,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0320_280,EMK0320,EMK_spec,0.405,0.8,0.825,0.35,1.825,0.25,0.0,,,850.0,oil,580.0,1035.0,10.0,,10.2,12.7,,66.5,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0321_281,EMK0321,EMK_spec,0.405,0.775,0.775,0.5,1.775,0.25,0.04,,,850.0,oil,580.0,1000.0,895.0,12.0,40.0,47.0,,70.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0321_282,EMK0321,EMK_spec,0.405,0.775,0.775,0.5,1.775,0.25,0.04,,,850.0,oil,580.0,895.0,12.0,,22.1,70.1,,41.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0321_283,EMK0321,EMK_spec,0.405,0.775,0.775,0.5,1.775,0.25,0.04,,,850.0,oil,580.0,965.0,11.0,,32.8,41.0,,34.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0321_284,EMK0321,EMK_spec,0.405,0.775,0.775,0.5,1.775,0.25,0.04,,,850.0,oil,580.0,1035.0,10.0,,18.5,29.0,,65.5,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK0329_285,EMK0329,EMK_spec,0.13,0.45,2.3,1.0,0.25,0.1,0.3,0.2,,870.0,air,620.0,585.0,415.0,18.0,45.0,120.2,,70.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK0331_286,EMK0331,EMK_spec,0.05,0.79,12.75,0.75,4.5,0.6,0.0,,,1020.0,water,,790.0,620.0,15.0,45.0,53.5,,70.0,pretrain,emk_spec_verified,stainless_duplex
emk_EMK0334_287,EMK0334,EMK_spec,0.03,2.0,25.0,2.5,22.0,0.4,0.0,,,1050.0,water,,540.0,255.0,25.0,40.0,107.0,,33.1,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0335_288,EMK0335,EMK_spec,0.06,5.0,22.0,2.25,12.5,1.0,0.2,,,1050.0,water,,690.0,380.0,35.0,55.0,33.8,,50.9,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0336_289,EMK0336,EMK_spec,0.03,6.0,24.0,4.5,17.0,1.0,0.0,,,1050.0,water,,795.0,415.0,35.0,40.0,78.1,,59.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0340_290,EMK0340,EMK_spec,0.08,2.0,14.75,1.25,25.5,1.0,0.3,,0.35,1050.0,water,,895.0,585.0,15.0,18.0,56.4,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0346_291,EMK0346,EMK_spec,0.04,9.0,20.25,,6.5,1.0,0.0,,,1050.0,water,,655.0,330.0,35.0,32.3,67.3,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0347_292,EMK0347,EMK_spec,0.04,9.0,20.25,,6.5,1.0,0.0,,,1050.0,water,,758.0,379.0,50.0,37.3,52.9,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK0350_293,EMK0350,EMK_spec,0.03,1.0,17.5,,,1.0,0.0,,1.75,,,,538.0,386.0,30.0,46.9,130.8,,70.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK0351_294,EMK0351,EMK_spec,0.02,1.2,17.0,,0.5,1.25,0.0,1.25,,,,,586.0,469.0,30.0,44.0,105.7,,70.0,pretrain,emk_spec_verified,stainless_ferritic
